SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,DAYS_DECISION,CODE_REJECT_REASON,CNT_PAYMENT
1608920,303492,Cash loans,,0,0,-248,XAP,
2748424,263634,Revolving loans,38250,0,765000,-680,XAP,0
2296976,200615,Cash loans,,0,0,-415,XAP,
1735068,427771,Cash loans,,0,0,-5,XAP,
1098712,433748,Revolving loans,7875,157500,157500,-906,SCOFR,0
2549763,323901,Cash loans,21841.2,742500,742500,-162,HC,60
2169909,132545,Cash loans,,0,0,-134,XAP,
2583312,425792,Cash loans,6322.86,67500,84564,-921,XAP,18
2731978,260326,Cash loans,,0,0,-136,XAP,
2296751,121039,Revolving loans,33750,675000,675000,-498,HC,0
2477021,316406,Cash loans,30154.725,495000,589765.5,-880,XAP,36
1860057,132918,Cash loans,,0,0,-246,XAP,
1860104,240781,Cash loans,53125.11,1800000,2013840,-526,SCO,60
2542053,161858,Cash loans,28916.46,216000,261972,-637,HC,12
2085496,441272,Cash loans,26206.965,225000,269010,-244,XAP,12
2122588,213348,Cash loans,27301.635,540000,604152,-1097,HC,36
1744590,192226,Revolving loans,12375,0,247500,-638,XAP,0
2308759,349450,Cash loans,,0,0,-240,XAP,
1291117,174338,Revolving loans,,0,0,-211,XAP,
2759996,263411,Revolving loans,22500,0,450000,-684,XAP,0
1524343,217261,Cash loans,18214.065,315000,358659,-1494,LIMIT,30
1382252,338111,Consumer loans,10473.255,72090,57672,-2533,XAP,6
1905934,205075,Consumer loans,6695.46,51282,55795.5,-520,XAP,10
1905936,423448,Consumer loans,6648.57,74920.5,85788,-864,XAP,18
2480692,283437,Consumer loans,19584.225,102901.5,102901.5,-253,XAP,6
2803346,183340,Consumer loans,6031.215,119646,133168.5,-779,XAP,24
1180171,225043,Cash loans,39467.25,675000,675000,-703,XAP,24
1438342,177271,Consumer loans,6328.08,52875,57528,-769,XAP,10
1375679,127945,Cash loans,,0,0,-390,XAP,
1525208,380831,Revolving loans,5625,112500,112500,-601,SCOFR,0
1569984,261496,Consumer loans,5985.99,129978,129978,-752,XAP,24
1126904,189204,Revolving loans,2250,45000,45000,-383,XAP,0
2210791,227203,Consumer loans,5248.26,31500,28602,-117,XAP,6
2600379,219324,Cash loans,,0,0,-7,XAP,
1848816,429896,Cash loans,45205.605,1350000,1546020,-325,XAP,60
1818863,216811,Revolving loans,22500,450000,450000,-364,XAP,0
2106479,427594,Cash loans,42175.575,229500,235710,-811,XAP,6
1623160,313419,Revolving loans,9000,180000,180000,-872,XAP,0
1196400,380146,Cash loans,,0,0,-144,XAP,
1754069,117417,Revolving loans,2250,45000,45000,-492,SCOFR,0
2010407,207352,Consumer loans,8261.235,123912,123912,-550,XAP,24
1065063,134591,Cash loans,18851.535,90000,92970,-1197,XAP,6
1952775,211777,Cash loans,28256.85,225000,255996,-526,XAP,12
2548611,186283,Cash loans,,0,0,-179,XAP,
1359470,336196,Consumer loans,5943.6,22446,20862,-2552,XAP,4
1406911,215125,Consumer loans,5109.12,28755,25456.5,-2341,XAP,6
1968816,386194,Consumer loans,8790.93,44995.5,47668.5,-561,XAP,6
1517842,273856,Consumer loans,3834.945,37530,28449,-2155,XAP,10
2617123,226517,Consumer loans,25632,450000,450000,-314,XAP,24
1745553,334201,Consumer loans,8322.75,71460,70623,-1867,XAP,12
2238398,455617,Consumer loans,2228.22,19305,19093.5,-2337,XAP,12
1485516,420707,Consumer loans,8875.98,109310.715,76513.5,-1542,XAP,10
2419550,139331,Consumer loans,,73935,73935,-468,CLIENT,
2154961,297011,Consumer loans,19582.515,191011.5,191011.5,-708,XAP,12
2470545,148658,Revolving loans,7875,0,157500,-419,HC,0
1605989,296234,Revolving loans,29250,0,585000,-342,HC,0
2495810,131337,Consumer loans,4492.845,26955,24259.5,-2518,XAP,6
2306132,101211,Consumer loans,4172.94,29205,21204,-2463,XAP,6
2075811,218166,Consumer loans,22758.39,121410,123660,-76,XAP,6
2416796,371096,Consumer loans,5308.965,49050,47785.5,-2335,XAP,10
1641001,171690,Consumer loans,12328.785,123300,110970,-1901,XAP,10
1931928,256843,Consumer loans,5314.635,57604.5,51840,-1012,XAP,12
2718518,382236,Cash loans,,0,0,-333,XAP,
1589210,431417,Revolving loans,16875,337500,337500,-239,XAP,0
2430688,132981,Consumer loans,19304.505,175495.5,175495.5,-470,XAP,10
2805232,330936,Consumer loans,10215.855,105336,116460,-373,XAP,12
1146972,223260,Consumer loans,16915.86,205191,231597,-482,XAP,18
1190775,394706,Consumer loans,8207.01,88191,88191,-415,XAP,12
2319125,218182,Revolving loans,22500,337500,900000,-667,HC,0
2368002,353320,Cash loans,,0,0,-469,XAP,
1352047,221732,Cash loans,19181.25,697500,697500,-295,LIMIT,60
1657961,267427,Consumer loans,20381.445,203836.5,183451.5,-2434,HC,10
1502811,156064,Consumer loans,,85455,85455,-860,CLIENT,
2613584,148742,Consumer loans,16204.725,175941,157941,-1504,XAP,12
2018048,446401,Consumer loans,17131.14,166500,156735,-1880,XAP,12
2821951,368423,Consumer loans,20430.81,106816.5,112455,-471,XAP,6
1643420,167799,Revolving loans,2250,45000,45000,-331,XAP,0
2824923,143729,Consumer loans,7774.11,65020.5,70744.5,-616,XAP,10
1108914,275638,Consumer loans,21795.525,236569.5,236569.5,-226,XAP,12
1837346,455044,Consumer loans,12917.88,98941.5,107649,-572,XAP,10
2780470,382685,Consumer loans,11866.41,170541,199804.5,-645,XAP,24
2543477,132150,Consumer loans,19517.265,178357.5,193662,-561,XAP,12
2324477,344934,Consumer loans,10056.915,67275,72823.5,-2197,XAP,10
2485301,170414,Consumer loans,5750.64,29385,29385,-2344,SCO,6
1338383,114328,Consumer loans,13751.37,170311.5,136246.5,-305,HC,12
1060835,423778,Consumer loans,49106.475,269077.5,277956,-798,XAP,6
2397349,234094,Cash loans,14269.86,67500,69727.5,-797,XAP,6
1669367,101479,Cash loans,17079.255,135000,143910,-1089,XAP,12
2676092,307044,Consumer loans,17408.655,156825,141075,-1528,XAP,10
2195939,340546,Revolving loans,9000,0,67500,-2725,HC,0
1575932,162410,Consumer loans,4431.915,32080.5,32080.5,-14,XAP,10
1705996,352051,Consumer loans,,141660,141660,-922,CLIENT,
1017424,250662,Consumer loans,6408.54,79372.215,63495,-135,XAP,12
2600043,205731,Consumer loans,3957.48,32409,24952.5,-2723,XAP,8
1986388,386554,Consumer loans,6846.75,35550,33579,-2186,XAP,6
1229667,424646,Consumer loans,3332.025,21492,20619,-2222,XAP,8
1050950,163531,Consumer loans,8795.07,175005,157504.5,-60,XAP,24
2639701,206592,Consumer loans,7203.78,136813.5,136813.5,-1227,XAP,24
2408426,389691,Consumer loans,83041.2,900000,810000,-329,XAP,12
2113948,169809,Consumer loans,6109.74,27450,29079,-357,XAP,6
1703480,240173,Cash loans,,0,0,-200,XAP,
1117709,104260,Consumer loans,,65646,65646,-363,CLIENT,
2474861,185713,Cash loans,21278.655,585000,677664,-166,XAP,48
1733592,358108,Cash loans,,0,0,-342,XAP,
2294514,153259,Cash loans,26574.255,225000,289732.5,-327,HC,18
2168362,244701,Cash loans,,0,0,-374,XAP,
1327462,124423,Cash loans,23562.675,684000,801373.5,-442,XAP,60
1633545,220091,Cash loans,,0,0,-325,XAP,
1785748,172325,Cash loans,,0,0,-309,XAP,
2206146,293382,Cash loans,59698.17,643500,753925.5,-55,XAP,24
2311782,205913,Cash loans,18048.015,468000,542133,-176,HC,48
1928066,385147,Revolving loans,9000,0,180000,-778,XAP,0
2561118,188628,Cash loans,8086.32,67500,80928,-964,XAP,12
1167993,310354,Cash loans,,0,0,-202,XAP,
1060323,377125,Cash loans,22059,225000,283131,-1071,XAP,18
1090234,398975,Cash loans,,0,0,-453,XAP,
1250709,438887,Cash loans,11110.365,135000,170640,-194,HC,24
1601305,328893,Cash loans,,0,0,-182,XAP,
1187050,324217,Cash loans,47041.335,450000,470790,-831,XAP,12
1601033,139555,Cash loans,18235.08,225000,269550,-799,HC,36
1574556,394431,Consumer loans,3680.595,33493.5,33493.5,-676,XAP,10
2537512,403549,Consumer loans,3066.885,44955,31455,-1347,XAP,12
2561133,356292,Cash loans,11386.17,90000,95940,-498,XAP,12
2611473,384267,Revolving loans,,0,0,-208,XAP,
2676858,320504,Cash loans,,0,0,-268,XAP,
2751184,202149,Cash loans,,0,0,-210,XAP,
2291314,202149,Cash loans,22254.75,225000,225000,-210,XAP,12
1936140,255377,Revolving loans,27000,540000,540000,-471,HC,0
2060046,246514,Revolving loans,13500,270000,270000,-204,XAP,0
1965558,394083,Cash loans,,0,0,-266,XAP,
1287121,203538,Consumer loans,8173.665,87826.5,87826.5,-288,XAP,12
2285603,250370,Revolving loans,38250,765000,765000,-448,HC,0
1356350,178273,Consumer loans,11483.1,126000,126000,-399,XAP,12
2653008,426436,Consumer loans,22497.75,225000,202500,-2639,XAP,10
1695734,128250,Cash loans,,0,0,-332,XAP,
1642990,240111,Cash loans,10760.22,90000,115893,-1605,XAP,18
1208295,431417,Cash loans,9765.99,90000,121968,-742,XAP,24
2220004,351258,Consumer loans,4919.445,28755,24511.5,-2831,XAP,6
1354525,360598,Consumer loans,3372.48,29205,25281,-2494,XAP,10
1901975,404221,Consumer loans,8252.01,70200,70200,-140,XAP,10
2628240,354827,Consumer loans,14342.04,89460,71460,-2914,XAP,6
1265460,372385,Consumer loans,8145.63,65565,71334,-168,XAP,10
1202704,303335,Consumer loans,18477.135,166956.75,166954.5,-348,HC,10
1227185,145410,Consumer loans,7357.68,41399.73,41386.5,-754,XAP,6
2459456,250771,Consumer loans,6684.84,69750,55800,-1831,XAP,10
1533675,397975,Revolving loans,11250,225000,225000,-632,LIMIT,0
2771388,129989,Cash loans,31408.65,292500,292500,-2491,SCO,12
1544000,179431,Cash loans,9814.5,135000,135000,-2800,XAP,20
2220001,393635,Consumer loans,9058.185,70825.5,77058,-792,XAP,10
2783429,216827,Consumer loans,7726.455,111649.5,129334.5,-727,XAP,18
1049973,312519,Consumer loans,8443.035,42957,45225,-448,XAP,6
1713004,225312,Consumer loans,6336.315,114858,137601,-1537,HC,24
2555936,311419,Cash loans,11061,90000,90000,-2751,SCO,10
2050989,330895,Consumer loans,4166.28,27130.5,25083,-1452,XAP,8
1795633,375212,Cash loans,,0,0,-173,HC,
1887633,170019,Consumer loans,11202.255,121410,109269,-372,XAP,12
1889112,289922,Revolving loans,12375,247500,247500,-119,HC,0
1451752,289922,Cash loans,8848.44,166500,166500,-117,HC,36
1437610,339662,Consumer loans,16647.84,157455,99927,-2172,XAP,7
1162266,208316,Consumer loans,12516.21,78075,67986,-766,XAP,6
1389211,253491,Consumer loans,5843.88,30348,28660.5,-1587,XAP,6
2665763,338160,Consumer loans,9994.5,48510,51070.5,-1004,XAP,6
1547989,230261,Consumer loans,7361.505,41625,39442.5,-496,XAP,6
2416431,167932,Cash loans,50026.005,900000,978408,-835,XAP,36
1091746,379383,Cash loans,26770.5,675000,675000,-355,HC,36
1463094,201369,Cash loans,36618.75,675000,675000,-1089,XAP,36
1345328,157623,Cash loans,,0,0,-399,HC,
1162277,215567,Cash loans,55956.06,1192500,1331019,-561,XAP,48
1913398,192991,Cash loans,,0,0,-82,XAP,
2643515,125843,Cash loans,9830.97,90000,95940,-533,XAP,12
2117416,141297,Cash loans,25736.175,630000,716485.5,-1284,XAP,48
1109970,191971,Cash loans,11110.365,135000,170640,-342,XAP,24
1968148,261449,Revolving loans,45000,900000,900000,-518,HC,0
1708983,248497,Cash loans,,0,0,-23,XAP,
2279383,420323,Cash loans,9636.705,90000,121968,-647,HC,24
1185413,302697,Cash loans,21082.95,157500,191020.5,-1124,XAP,12
2680486,347757,Cash loans,,0,0,-409,XAP,
2198051,415042,Cash loans,,0,0,-21,XAP,
2592021,340702,Cash loans,,0,0,-322,XAP,
1454756,391141,Cash loans,,0,0,-336,XAP,
2680241,124945,Cash loans,49140.72,1665000,1862802,-166,HC,60
1656467,133415,Consumer loans,3881.25,85698,85698,-396,HC,24
2531672,368726,Cash loans,51949.44,1125000,1223010,-16,HC,36
1535540,383687,Consumer loans,18691.2,169920,169920,-232,XAP,10
2388655,414811,Consumer loans,14152.545,153387,138046.5,-690,XAP,12
2296335,287152,Consumer loans,20109.87,90540,74983.5,-588,LIMIT,4
2462590,209785,Consumer loans,8999.1,81810,81810,-266,XAP,10
1583690,375611,Cash loans,,0,0,-222,XAP,
1875040,329668,Revolving loans,2250,45000,45000,-189,XAP,0
2679612,427267,Cash loans,21878.325,675000,790830,-235,HC,60
2579807,454586,Consumer loans,2362.185,28705.5,28705.5,-180,XAP,24
2087050,257059,Consumer loans,10797.3,112500,151087.5,-1177,XAP,18
2033761,272513,Consumer loans,1934.145,16110,14499,-2857,XAP,10
1423543,147862,Consumer loans,4492.17,22455,21204,-1615,XAP,6
1590725,350737,Consumer loans,12512.16,88285.5,85059,-1246,XAP,8
2790170,398084,Consumer loans,2905.605,26793,30330,-2326,XAP,16
1872202,310666,Consumer loans,26894.52,296640,284598,-1063,XAP,12
2109067,380794,Cash loans,53230.905,1228500,1432822.5,-98,HC,36
1876021,368304,Cash loans,,0,0,-252,XAP,
1470582,143650,Cash loans,,0,0,-40,HC,
1164767,301008,Revolving loans,,0,0,-186,XAP,
1802328,111868,Revolving loans,45000,900000,900000,-413,XAP,0
1191180,421026,Cash loans,,0,0,-263,XAP,
2029467,272288,Cash loans,41047.92,1174500,1327981.5,-449,XAP,54
1925005,244037,Revolving loans,9000,180000,180000,-656,HC,0
1313504,129160,Cash loans,35003.925,544500,609187.5,-553,XAP,36
1034168,405556,Cash loans,10973.16,202500,301855.5,-342,XAP,48
1495226,405556,Revolving loans,,0,0,-342,XAP,
2498345,182606,Cash loans,,0,0,-404,XAP,
1161698,200773,Consumer loans,6456.78,58000.5,53851.5,-1664,XAP,12
2824480,210336,Consumer loans,2521.71,22455,22455,-1212,XAP,14
1597166,335591,Consumer loans,3935.88,44050.5,33628.5,-341,XAP,12
2621688,383185,Cash loans,11915.1,157500,178290,-743,XAP,24
2531508,142380,Cash loans,,0,0,-268,XAP,
2637639,355008,Cash loans,73641.645,1242000,1379713.5,-205,HC,24
1422087,341137,Cash loans,12185.37,229500,266760,-540,HC,36
2050976,341137,Cash loans,9961.47,90000,95940,-540,XAP,12
1208283,374237,Cash loans,16011.405,225000,284400,-132,XAP,24
1536315,387305,Consumer loans,7518.06,166698,166698,-1481,XAP,24
2310201,148663,Consumer loans,46503,900000,900000,-653,XAP,24
1613876,232916,Consumer loans,5485.23,35010,45112.5,-449,XAP,12
2444978,347094,Consumer loans,18410.94,174892.5,174892.5,-737,XAP,10
1293758,419163,Revolving loans,2250,45000,45000,-512,HC,0
1571312,166996,Consumer loans,4478.31,42250.5,42840,-899,XAP,12
2598723,344787,Consumer loans,8400.6,90000,90000,-512,XAP,12
2108102,425211,Consumer loans,8401.905,81675,73507.5,-2442,XAP,10
1744115,423865,Consumer loans,6607.62,65434.5,65106,-446,XAP,12
1536963,198846,Cash loans,6608.16,112500,131062.5,-705,XAP,30
2241045,320343,Cash loans,8166.6,45000,45000,-170,XAP,6
2501152,348561,Cash loans,,0,0,-150,XAP,
2497951,292305,Cash loans,,0,0,-355,XAP,
2795960,455075,Cash loans,,0,0,-164,XAP,
1076420,264236,Consumer loans,9486.27,70560,78012,-927,XAP,12
1974840,133739,Consumer loans,5654.745,37620,40932,-567,XAP,10
1179347,270767,Consumer loans,7213.005,47655,35010,-1488,XAP,6
1974842,101167,Consumer loans,5437.53,120060,120060,-820,XAP,24
2076402,386745,Consumer loans,20027.835,165028.5,179622,-1459,XAP,12
1703043,230404,Consumer loans,12199.455,145998,171823.5,-1708,HC,24
1750428,122626,Consumer loans,5316.93,57627,51862.5,-349,XAP,12
2528199,449080,Consumer loans,3794.04,25141.5,23922,-2427,XAP,8
1669174,146327,Consumer loans,11369.25,92003.445,100098.945,-118,XAP,10
1771173,423722,Revolving loans,38250,0,765000,-821,XAP,0
1327284,273050,Cash loans,21851.37,450000,522765,-1061,XAP,42
1653926,130528,Cash loans,,0,0,-506,XAP,
2178768,190183,Consumer loans,17440.56,186930,186930,-982,XAP,12
1817104,332996,Consumer loans,1335.6,16279.29,13027.5,-253,XAP,12
2671961,189169,Consumer loans,20401.2,360000,360000,-434,XAP,24
1543375,383221,Cash loans,10079.46,90000,95940,-350,XAP,12
1221212,147285,Consumer loans,5812.02,58320,58320,-31,XAP,12
1937503,426139,Consumer loans,13286.7,148873.5,164596.5,-140,XAP,16
2795285,391644,Consumer loans,25301.79,143550,119578.5,-1195,XAP,5
2216250,242454,Consumer loans,15846.66,173016,155713.5,-118,XAP,12
2132472,350569,Consumer loans,12913.11,270000,228915,-157,XAP,24
2765898,247876,Revolving loans,2250,45000,45000,-496,XAP,0
2647806,222417,Consumer loans,9532.125,94144.5,104085,-686,XAP,12
1062252,127584,Consumer loans,2395.215,31455,17955,-2530,XAP,10
2168867,238638,Cash loans,7869.015,67500,71955,-2490,XAP,12
2399685,192846,Consumer loans,4191.885,44910,44910,-568,LIMIT,12
2825333,127550,Revolving loans,6750,135000,135000,-209,XAP,0
1874481,199055,Cash loans,21599.82,103500,119020.5,-272,XAP,6
1493627,199357,Revolving loans,36000,720000,720000,-410,XAP,0
1951240,455720,Revolving loans,5625,112500,112500,-494,HC,0
1295943,267737,Consumer loans,11473.965,101227.5,111919.5,-1001,XAP,12
2751702,343557,Consumer loans,11021.04,148936.5,168106.5,-517,XAP,18
1164112,250800,Consumer loans,19170.135,237055.5,268164,-1565,XAP,24
2040440,352071,Consumer loans,11129.085,199089,199089,-1528,XAP,24
1295944,441439,Consumer loans,9770.4,62095.5,53361,-2522,XAP,6
1264627,135244,Consumer loans,8691.48,40815,47839.5,-832,XAP,6
1607177,167887,Consumer loans,9371.7,79200,50062.5,-1541,XAP,6
2142931,220974,Consumer loans,31634.145,542295,612234,-928,XAP,24
2806109,327253,Consumer loans,3230.19,29398.5,29074.5,-2181,XAP,12
1045090,190200,Cash loans,,0,0,-405,SCOFR,
2727404,357605,Revolving loans,5625,0,112500,-2582,XAP,0
2773785,353105,Consumer loans,13771.62,67050,70371,-1318,XAP,6
1748205,141811,Consumer loans,16689.915,103495.5,93145.5,-246,XAP,6
1039169,205205,Cash loans,,0,0,-260,HC,
2197932,205205,Cash loans,,0,0,-275,XAP,
2732127,166945,Revolving loans,,0,0,-241,XAP,
2542374,166945,Cash loans,15025.59,319500,319500,-293,HC,48
1702554,164716,Cash loans,,0,0,-206,XAP,
1044207,241230,Cash loans,,0,0,-53,XAP,
2373579,264659,Cash loans,,0,0,-6,XAP,
1331118,216894,Consumer loans,7377.84,52510.5,36760.5,-2830,XAP,6
2790517,133915,Cash loans,12026.385,135000,148365,-883,XAP,18
1622732,126029,Cash loans,5823.585,45000,47970,-426,XAP,12
1652469,330882,Consumer loans,3960.9,22005,17604,-890,XAP,5
2670915,285856,Cash loans,5719.95,135000,135000,-378,XAP,36
2712992,306207,Consumer loans,2590.11,23314.05,21213,-2686,XAP,9
1140216,297314,Consumer loans,15969.06,94459.05,100687.5,-2736,SCO,8
1127838,183458,Consumer loans,3973.095,17959.05,13945.5,-2762,XAP,4
1702555,338148,Consumer loans,8184.06,40455,40455,-2214,LIMIT,6
2725093,124595,Consumer loans,9157.905,74601,67140,-2215,XAP,10
1256552,343616,Consumer loans,9150.93,76455,74866.5,-365,XAP,10
2362146,106561,Consumer loans,9440.64,144000,144000,-380,XAP,18
1260815,354720,Consumer loans,6083.82,79015.5,90751.5,-1595,XAP,18
2356748,175768,Consumer loans,11380.05,59490,62631,-1238,XAP,6
2604481,141579,Cash loans,11937.375,112500,112500,-305,SCO,12
2502328,335179,Consumer loans,,34920,34920,-1594,HC,
1187249,340074,Consumer loans,7530.615,139995,176031,-325,XAP,36
1810650,408193,Consumer loans,6539.31,40410,43078.5,-2321,XAP,8
1484298,294301,Consumer loans,12749.22,146610,117288,-2677,SCO,12
2227839,322370,Consumer loans,4648.14,35766,34843.5,-2828,XAP,10
1864605,326650,Consumer loans,10761.615,88830,96646.5,-850,XAP,10
1720091,363930,Consumer loans,17295.75,161104.5,155677.5,-2525,XAP,10
2435875,359889,Consumer loans,3068.91,16191,15291,-2624,XAP,6
2637772,362355,Consumer loans,23097.195,133677,120307.5,-1319,HC,6
2242203,103450,Consumer loans,19045.08,91462.5,85711.5,-1773,XAP,5
1690864,443048,Consumer loans,10410.57,103500,51750,-286,XAP,6
1555819,178281,Consumer loans,11298.825,121050,121050,-383,XAP,12
2327553,280817,Consumer loans,10641.51,97875,108211.5,-693,XAP,12
2148359,158415,Consumer loans,7189.155,53505,60048,-399,XAP,10
2107038,272545,Consumer loans,44986.5,449910,404919,-1633,XAP,10
1739654,178898,Consumer loans,7585.785,84978,75159,-259,XAP,12
1465714,322095,Consumer loans,11143.89,111451.5,100305,-2833,XAP,10
1061661,270435,Consumer loans,7675.875,184275,164718,-2823,SCO,24
1132250,141048,Cash loans,16978.905,180000,197820,-391,XAP,18
2592692,414028,Consumer loans,9567.18,102681,81981,-2613,XAP,12
1564817,328287,Consumer loans,6040.62,145008,129627,-2676,XAP,24
2812618,285412,Consumer loans,4814.505,48150,43335,-2912,XAP,10
1771414,406648,Consumer loans,,20650.5,20650.5,-576,CLIENT,
1920429,151627,Consumer loans,6041.43,48951,53203.5,-1949,XAP,10
2225526,425353,Consumer loans,5655.195,101137.5,122499,-1135,XAP,24
2369091,193212,Revolving loans,2250,45000,45000,-171,XAP,0
1373679,229514,Consumer loans,9067.5,91570.5,100638,-1266,XAP,12
1879926,139705,Consumer loans,6656.31,80995.5,35995.5,-680,XAP,6
1423254,161747,Consumer loans,4857.66,42291,36036,-2174,XAP,10
2646643,130155,Consumer loans,4058.595,75118.5,89991,-1557,XAP,24
1649615,429564,Consumer loans,6816.06,35955,33961.5,-2839,SCO,6
1032852,103687,Cash loans,13224.6,103500,110331,-209,XAP,12
